X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,QualityOfLife,CODE_DEFINED,LAT,LONG,ObjectId
-8477877.02049908,5318459.42120222,2024/02/24 00:00:00+00,1401,1401,200 SEYMOUR ST     ,False,SEX OFFENSES,43.0426076840001,-76.158065044,162
-8480831.32356719,5320197.85967756,2024/04/11 00:00:00+00,1208,1208,1900 E  FAYETTE ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.05402,-76.184604,163
-8475358.87432035,5315635.76287876,2024/01/21 00:00:00+00,500,500,300 JAMESVILLE AVE    ,False,SIMPLE ASSAULT,43.024066707,-76.1354441519999,164
-8478232.20804364,5314800.97276171,2024/02/24 00:00:00+00,1537,1547,100 GLENWOOD AVE    ,False,SIMPLE ASSAULT,43.018584155,-76.161255748,165
-8477573.72564836,5312729.73222411,2024/04/11 00:00:00+00,1323,1323,200 ENGLEWOOD AVE    ,False,ARSON,43.004979,-76.1553405,166
-8476266.08876322,5316012.07128817,2024/02/24 00:00:00+00,1916,1916,100 ELIZABETH ST     ,False,CRIMINAL MISCHIEF,43.026537983,-76.143593798,167
-8473893.06980463,5321127.06736369,2024/02/24 00:00:00+00,1955,1955,1000 TEALL AVE    ,True,SIMPLE ASSAULT,43.060119093,-76.122276606,168
-8473613.67580519,5321065.74916968,2024/02/24 00:00:00+00,2056,2056,300 KINNE ST     ,False,SIMPLE ASSAULT,43.059716634,-76.119766767,169
-8472515.41206923,5322043.88268922,2024/02/25 00:00:00+00,146,146,200 WOODBINE AVE    ,False,SIMPLE ASSAULT,43.066136251,-76.1099008959999,170
-8481810.61481999,5316898.70446869,2024/02/24 00:00:00+00,2256,2256,4700 ONONDAGA BLVD   ,True,CRIMINAL MISCHIEF,43.032360248,-76.1934011229999,171
-8476287.1671088,5319698.23005115,2024/02/25 00:00:00+00,222,222,600 ERIE BLVD E ,False,DRIVING UNDER INFLUENCE,43.0507403020001,-76.143783148,172
-8479269.97831926,5320339.71910837,2024/02/25 00:00:00+00,310,310,1100 W  BELDEN AVE    ,False,SIMPLE ASSAULT,43.05495117,-76.1705781969999,173
-8475122.68664354,5314787.95851495,2024/02/25 00:00:00+00,332,332,100 REMINGTON AVE    ,False,OFFN AGAINST FAMILY,43.0184986790001,-76.133322442,174
-8473039.86858058,5318853.4372913,2024/02/25 00:00:00+00,654,654,500 WESTMORELAND AVE    ,False,OFFN AGAINST FAMILY,43.0451944650001,-76.1146121689999,175
-8476022.82250263,5321743.21476176,2024/04/11 00:00:00+00,1956,1956,900 HIGHLAND ST     ,True,OFFN AGAINST FAMILY,43.0641630000001,-76.1414085,176
-8477972.16459995,5322229.47187567,2024/02/25 00:00:00+00,1659,1659,300 COURT ST     ,True,POSSESSION/USE DANGEROUS WEAPONS,43.0673542210001,-76.158919738,177
-8472934.43811349,5322951.13309058,2024/02/25 00:00:00+00,2124,2124,300 NORTH AVE    ,False,SIMPLE ASSAULT,43.0720900520001,-76.113665071,178
-8478041.9906411,5315732.78196727,2024/02/25 00:00:00+00,1957,1957,100 PARKWAY DR     ,False,SIMPLE ASSAULT,43.024703856,-76.159546996,179
-8479289.31829968,5319751.7137188,2024/02/25 00:00:00+00,2335,2335,500 WILKINSON ST     ,False,CRIMINAL MISCHIEF,43.0510913910001,-76.170751931,180
,,2024/02/26 00:00:00+00,429,429,1200 BRIGHTON PL     ,False,SIMPLE ASSAULT,,,181
-8478023.36299411,5315288.83494086,2024/02/26 00:00:00+00,1017,1017,1600 SOUTH AVE    ,False,SIMPLE ASSAULT,43.021788289,-76.1593796609999,182
-8480982.10581747,5319992.19726381,2024/04/12 00:00:00+00,33,33,1600 W  GENESEE ST     ,False,SIMPLE ASSAULT,43.05267,-76.1859585,183
-8476086.06922792,5313864.69527919,2024/02/26 00:00:00+00,132,132,3700 S  SALINA ST     ,True,CRIMINAL MISCHIEF,43.012434494,-76.141976655,184
-8479810.97946729,5316814.87140014,2024/03/05 00:00:00+00,1208,1208,1600 S  GEDDES ST     ,False,SIMPLE ASSAULT,43.0318097640001,-76.175438093,185
-8472854.79580832,5319656.86237193,2024/03/05 00:00:00+00,1406,1406,100 CROLY ST     ,True,POSSESSION/USE DANGEROUS WEAPONS,43.050468746,-76.112949632,186
-8476671.75479879,5317370.11508496,2024/02/26 00:00:00+00,1209,1209,1300 S  STATE ST     ,False,LOITERING,43.0354556410001,-76.1472379579999,187
-8477222.5834541,5314549.95337232,2024/03/06 00:00:00+00,1500,1000,100 KENMORE AVE    ,False,OFFN AGAINST FAMILY,43.016935469,-76.152186136,188
-8480166.57922791,5317430.02310943,2024/04/25 00:00:00+00,600,2200,500 ROWLAND ST     ,False,SIMPLE ASSAULT,43.035849,-76.1786324999999,189
-8473726.43287588,5322498.70061355,2024/03/05 00:00:00+00,1634,1634,200 PAUL AVE    ,False,SIMPLE ASSAULT,43.069121051,-76.120779681,190
-8478239.06009225,5318833.60982496,2024/03/05 00:00:00+00,1620,1620,400 TULLY ST     ,False,OFFN AGAINST FAMILY,43.0450642970001,-76.1613173009999,191
-8475885.40894396,5312805.05741224,2024/03/05 00:00:00+00,1643,1643,300 E  GLEN AVE    ,True,CRIMINAL MISCHIEF,43.005473834,-76.140174093,192
-8476865.72711906,5320722.592951,2024/03/05 00:00:00+00,1646,1646,700 N  TOWNSEND ST     ,False,OFFN AGAINST FAMILY,43.057464296,-76.1489804409999,193
-8477443.98289316,5319085.96548592,2024/04/26 00:00:00+00,914,914,500 S  CLINTON ST     ,False,CRIMINAL MISCHIEF,43.046721,-76.1541750009999,194
-8478208.41372512,5318714.44956993,2024/04/26 00:00:00+00,1721,1721,400 FABIUS ST     ,False,SIMPLE ASSAULT,43.0442820000001,-76.161042,195
-8476707.42635038,5319200.73520718,2024/03/07 00:00:00+00,1500,1000,500 S  STATE ST     ,False,OFFN AGAINST FAMILY,43.0474744430001,-76.147558401,196
-8474026.08479626,5317787.78051173,2024/04/27 00:00:00+00,53,53,700 LANCASTER AVE    ,False,ALL OTHER OFFENSES,43.0381980000001,-76.1234714999999,197
-8476707.42635038,5319200.73520718,2024/03/06 00:00:00+00,1500,1200,500 S  STATE ST     ,False,OFFN AGAINST FAMILY,43.0474744430001,-76.147558401,198
-8476865.72711906,5320722.592951,2024/03/05 00:00:00+00,1806,1806,700 N  TOWNSEND ST     ,False,OFFN AGAINST FAMILY,43.057464296,-76.1489804409999,199
-8476040.66312082,5321574.40713318,2024/03/05 00:00:00+00,1809,1930,600 PARK ST     ,False,POSSESSION/USE DRUG,43.063055106,-76.141568765,200
-8473908.09459631,5321252.39825134,2024/03/05 00:00:00+00,1818,2100,0 TEALL AVE    ,False,POSSESSION/USE DRUG,43.0609416880001,-76.1224115759999,201
-8475999.99799951,5321169.01747435,2024/03/05 00:00:00+00,2320,2326,200 BEECHER ST     ,False,CRIMINAL MISCHIEF,43.060394429,-76.1412034639999,202
-8476780.94274397,5314358.78430609,2024/03/06 00:00:00+00,54,54,300 W  CALTHROP AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.015679848,-76.1482188099999,203
-8477624.82129463,5313062.64882931,2024/04/27 00:00:00+00,1916,1916,1000 VALLEY DR     ,False,SIMPLE ASSAULT,43.007166,-76.1557994999999,204
-8477726.19505684,5315639.09286879,2024/03/06 00:00:00+00,1253,1415,100 E  BISSELL ST     ,False,OFFN AGAINST FAMILY,43.0240885760001,-76.156710156,205
-8470722.90154596,5319968.88914254,2024/04/27 00:00:00+00,1926,1926,800 NORTHWAY ST     ,False,SIMPLE ASSAULT,43.0525170000001,-76.0937984999999,206
-8477152.45172962,5322021.08950058,2024/03/06 00:00:00+00,807,807,1200 PARK ST     ,True,CRIMINAL MISCHIEF,43.065986664,-76.1515561319999,207
-8471569.64980178,5322503.82445074,2024/03/06 00:00:00+00,1405,1406,100 LYNWOOD AVE    ,False,OFFN AGAINST FAMILY,43.069154676,-76.101404969,208
-8477066.77668729,5312305.04100156,2024/04/27 00:00:00+00,1945,1945,300 SENECA DR     ,False,OFFN AGAINST FAMILY,43.002189,-76.1507865,209
-8478213.30265452,5314707.86106368,2024/03/06 00:00:00+00,1425,1425,200 VALLEY DR     ,True,CRIMINAL MISCHIEF,43.0179726060001,-76.161085918,210
-8474674.4606063,5312165.99367544,2024/03/06 00:00:00+00,800,1300,100 LAFAYETTE RD     ,False,FRAUD,43.001275504,-76.129295959,211
-8473889.02846184,5321049.47837762,2024/03/06 00:00:00+00,1739,1739,100 KINNE ST     ,False,SIMPLE ASSAULT,43.0596098410001,-76.122240302,212
-8473618.32161281,5318651.38929412,2024/04/27 00:00:00+00,2255,2255,400 WESTCOTT ST     ,False,SIMPLE ASSAULT,43.043868,-76.119808501,213
-8476517.61270364,5314663.53920473,2024/02/26 00:00:00+00,1244,1244,200 W  NEWELL ST     ,False,POSSESSION/USE DRUG,43.0176815020001,-76.145853276,214
-8476411.45554291,5321608.3493052,2024/03/06 00:00:00+00,2011,2011,800 PARK ST     ,False,POSSESSION/USE DRUG,43.0632778720001,-76.14489965,215
-8478396.44258646,5315083.16084995,2024/02/26 00:00:00+00,1637,1637,400 CRADDOCK ST     ,False,OFFN AGAINST FAMILY,43.020437503,-76.1627310919999,216
-8476631.03001023,5321087.4006888,2024/02/26 00:00:00+00,1436,1436,600 BUTTERNUT ST     ,False,OFFN AGAINST FAMILY,43.0598587430001,-76.1468721209999,217
-8475985.25217448,5319155.88341683,2024/04/28 00:00:00+00,147,147,700 E  GENESEE ST     ,True,CRIMINAL MISCHIEF,43.04718,-76.141071,218
-8476062.67332186,5312794.1732676,2024/02/26 00:00:00+00,1659,1743,200 E  GLEN AVE    ,True,CRIMINAL MISCHIEF,43.0054023330001,-76.1417664859999,219
-8474469.7022066,5320013.73843745,2024/02/26 00:00:00+00,1641,1641,300 N  BEECH ST     ,False,SIMPLE ASSAULT,43.052811401,-76.127456583,220
-8479141.77767297,5317679.31323462,2024/02/26 00:00:00+00,1702,1702,500 DELAWARE ST     ,False,OFFN AGAINST FAMILY,43.037485824,-76.169426551,221
-8479532.89291525,5317005.11831632,2024/04/28 00:00:00+00,646,646,1100 BELLEVUE AVE    ,False,OFFN AGAINST FAMILY,43.033059,-76.1729399989999,222
-8475247.28421188,5320986.61381146,2024/02/26 00:00:00+00,1832,1832,1000 JAMES ST     ,False,CRIMINAL MISCHIEF,43.0591972290001,-76.134441721,223
-8473400.85564797,5322226.12963167,2024/02/26 00:00:00+00,2004,2004,2100 JAMES ST     ,False,SIMPLE ASSAULT,43.0673322870001,-76.117854971,224
-8475444.74038693,5319048.95032253,2024/04/12 00:00:00+00,1945,1030,1000 E  GENESEE ST     ,False,CRIMINAL MISCHIEF,43.046478,-76.1362154999999,225
-8479821.64799333,5316961.65788909,2024/02/26 00:00:00+00,1731,1731,1500 S  GEDDES ST     ,False,OFFN AGAINST FAMILY,43.0327736240001,-76.17553393,226
-8479648.46436532,5318014.56726483,2024/02/26 00:00:00+00,2310,2310,200 GRAND AVE    ,True,CRIMINAL MISCHIEF,43.039687013,-76.173978195,227
-8481835.83914869,5320297.33168028,2024/02/27 00:00:00+00,120,120,900 WILLIS AVE    ,False,SIMPLE ASSAULT,43.0546729390001,-76.193627717,228
-8475085.31591125,5319958.86072698,2024/02/26 00:00:00+00,2332,2332,100 OAK ST     ,False,SIMPLE ASSAULT,43.052451171,-76.132986735,229
-8477202.49596331,5321930.59444547,2024/02/27 00:00:00+00,505,510,100 STEUBEN ST     ,False,CRIMINAL MISCHIEF,43.0653927600001,-76.152005687,230
-8476902.63843582,5321295.51190471,2024/02/27 00:00:00+00,1124,1124,100 JOHN ST     ,False,OFFN AGAINST FAMILY,43.061224657,-76.149312021,231
-8477352.77571741,5315575.79874588,2024/02/27 00:00:00+00,1600,800,700 W  COLVIN ST     ,True,CRIMINAL MISCHIEF,43.0236729040001,-76.153355673,232
-8475578.25097294,5321449.81455032,2024/02/27 00:00:00+00,1438,1438,200 JASPER ST     ,False,SIMPLE ASSAULT,43.0622373850001,-76.137414846,233
-8476794.35685393,5319967.17317962,2024/02/27 00:00:00+00,1334,1334,200 N  STATE ST     ,False,SIMPLE ASSAULT,43.0525057360001,-76.148339311,234
-8473993.77308955,5322852.61465675,2024/02/27 00:00:00+00,1641,1641,100 FORDHAM RD     ,True,CRIMINAL MISCHIEF,43.0714435560001,-76.123181239,235
-8476116.2035254,5313612.55726969,2024/02/27 00:00:00+00,2304,2304,100 BALLANTYNE RD     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0107782950001,-76.142247356,236
-8478821.06210117,5318799.51474822,2024/02/27 00:00:00+00,2350,2350,600 OTISCO ST     ,False,SIMPLE ASSAULT,43.044840461,-76.1665455139999,237
-8472912.41789369,5318824.00303601,2024/02/28 00:00:00+00,231,231,100 CUMBERLAND AVE    ,False,SIMPLE ASSAULT,43.045001228,-76.1134672599999,238
-8475108.90228496,5320374.75887338,2024/02/28 00:00:00+00,744,744,700 HAWLEY AVE    ,False,OFFN AGAINST FAMILY,43.05518117,-76.133198615,239
-8478076.16617005,5318909.11658414,2024/04/13 00:00:00+00,159,159,300 TULLY ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0455600000001,-76.1598539999999,240
-8476388.50702988,5321375.70697708,2024/04/13 00:00:00+00,206,206,800 BUTTERNUT ST     ,False,CRIMINAL MISCHIEF,43.0617510000001,-76.1446935,241
-8472339.92846922,5319188.78615359,2024/04/13 00:00:00+00,454,454,500 BEATTIE ST     ,False,SEX OFFENSES,43.047396,-76.1083245,242
-8476205.00775862,5315112.31839196,2024/02/28 00:00:00+00,904,919,2800 S  SALINA ST     ,False,OFFN AGAINST FAMILY,43.020629,-76.143045098,243
-8476428.08110886,5318452.61512264,2024/04/13 00:00:00+00,1139,1139,100 WEISER CT     ,False,SIMPLE ASSAULT,43.042563,-76.145049,244
-8479571.57510247,5317752.72485934,2024/02/28 00:00:00+00,850,853,1000 S  GEDDES ST     ,False,SIMPLE ASSAULT,43.037967832,-76.173287487,245
-8471283.63296054,5322504.47877829,2024/02/29 00:00:00+00,1125,1125,3500 JAMES ST     ,False,OFFN AGAINST FAMILY,43.06915897,-76.098835636,246
-8477231.08414438,5318644.53494196,2024/04/13 00:00:00+00,1641,1641,500 S  SALINA ST     ,True,SIMPLE ASSAULT,43.043823,-76.152262499,247
-8476851.75373998,5319126.57464,2024/02/28 00:00:00+00,1005,1005,400 MONTGOMERY ST     ,False,SIMPLE ASSAULT,43.046987593,-76.1488549159999,248
-8478361.08295209,5316791.85674383,2024/02/28 00:00:00+00,1257,1257,300 PALMER AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0316586390001,-76.162413451,249
-8480706.32558265,5319192.54057648,2024/02/28 00:00:00+00,1425,1425,400 TOMPKINS ST     ,False,OFFN AGAINST FAMILY,43.0474206470001,-76.183481124,250
-8480310.57599863,5317840.27940255,2024/02/28 00:00:00+00,1613,1645,100 HOEFLER ST     ,True,CRIMINAL MISCHIEF,43.038542695,-76.1799260449999,251
-8476185.62725791,5322790.96557961,2024/04/13 00:00:00+00,2230,2230,1400 BUTTERNUT ST     ,False,CRIMINAL MISCHIEF,43.071039,-76.142871,252
-8473641.74501479,5321531.95864129,2024/02/28 00:00:00+00,1754,1754,200 MOONEY AVE    ,False,CRIMINAL MISCHIEF,43.062776511,-76.120018917,253
-8477395.8926505,5319260.07581403,2024/04/14 00:00:00+00,8,8,400 S  CLINTON ST     ,False,SIMPLE ASSAULT,43.0478640000001,-76.153742999,254
-8479910.60762856,5322514.52760333,2024/02/28 00:00:00+00,1854,1854,0 HARBORSIDE DR     ,False,SEX OFFENSES,43.0692249150001,-76.176333068,255
-8475090.362803,5320058.04043077,2024/02/28 00:00:00+00,2022,2022,100 MANILLA ST     ,False,SIMPLE ASSAULT,43.053102208,-76.1330320719999,256
-8476475.33434027,5319943.21599977,2024/02/29 00:00:00+00,400,400,200 N  TOWNSEND ST     ,False,OFFN AGAINST FAMILY,43.052348475,-76.145473483,257
-8476222.19571064,5322105.25149323,2024/04/28 00:00:00+00,811,811,1200 BUTTERNUT ST     ,False,ALL OTHER OFFENSES,43.066539,-76.1431995,258
-8476502.88580292,5321180.31116938,2024/03/24 00:00:00+00,713,938,700 BUTTERNUT ST     ,False,ARSON,43.0604685540001,-76.1457209819999,259
-8480302.33334694,5317424.54034392,2024/04/28 00:00:00+00,920,920,600 ROWLAND ST     ,True,CRIMINAL MISCHIEF,43.0358130000001,-76.179852,260
-8475991.7643647,5318284.00310549,2024/04/28 00:00:00+00,930,952,100 FRISBIE CT     ,False,ARSON,43.041456,-76.1411295,261
-8476865.72711906,5320722.592951,2024/02/29 00:00:00+00,1143,1143,700 N  TOWNSEND ST     ,False,SIMPLE ASSAULT,43.057464296,-76.1489804409999,262
-8475205.29227356,5314446.50331564,2024/04/28 00:00:00+00,1147,1147,700 IVY RIDGE RD     ,False,SIMPLE ASSAULT,43.0162560000001,-76.134064501,263
-8478299.54041688,5315490.37705753,2024/02/29 00:00:00+00,1236,1236,1500 W  COLVIN ST     ,False,SIMPLE ASSAULT,43.0231119090001,-76.161860605,264
-8471009.61725096,5321733.97980882,2024/02/29 00:00:00+00,1303,1303,100 ERICKSON ST     ,False,OFFN AGAINST FAMILY,43.0641023910001,-76.096374111,265
-8475634.45195371,5318461.85734246,2024/02/29 00:00:00+00,1322,1322,700 IRVING AVE    ,False,SEX OFFENSES,43.042623678,-76.137919708,266
-8476790.12237182,5314493.6258728,2024/02/29 00:00:00+00,1454,1454,300 PLEASANT ST     ,False,FRAUD,43.0165655060001,-76.148301272,267
-8475838.45048656,5312023.98319285,2024/02/29 00:00:00+00,1449,1517,100 MUNSON DR     ,False,OFFN AGAINST FAMILY,43.000342527,-76.139752258,268
-8472043.65643121,5321382.59715794,2024/02/29 00:00:00+00,1546,1546,800 SUNNYCREST RD     ,False,SIMPLE ASSAULT,43.0617962220001,-76.1056630429999,269
-8473442.99330349,5322782.73671214,2024/04/28 00:00:00+00,1928,1928,100 VILLAGE DR     ,True,CRIMINAL MISCHIEF,43.0709850000001,-76.1182335,270
-8477134.79434331,5322933.12848635,2024/02/29 00:00:00+00,1604,1604,100 SECOND NORTH ST     ,False,CRIMINAL MISCHIEF,43.0719719030001,-76.1513975129999,271
-8477014.6791656,5324464.31927526,2024/04/28 00:00:00+00,2145,2200,1500 LEMOYNE AVE    ,False,SIMPLE ASSAULT,43.0820190000001,-76.1503185,272
-8476121.83773879,5317979.36347985,2024/02/29 00:00:00+00,1643,1643,1200 ALMOND ST     ,False,SIMPLE ASSAULT,43.0394558780001,-76.142297969,273
-8475413.93516689,5321479.49796863,2024/02/29 00:00:00+00,2245,2245,700 OAK ST     ,False,SIMPLE ASSAULT,43.0624322030001,-76.135938772,274
-8474476.34308214,5321030.48254219,2024/03/01 00:00:00+00,615,622,100 BOYDEN ST     ,True,CRIMINAL MISCHIEF,43.059485162,-76.127516239,275
-8479620.05618786,5322321.931704,2024/04/28 00:00:00+00,2252,2252,1 DESTINY USA DR,False,SIMPLE ASSAULT,43.067961,-76.1737229999999,276
-8474210.42987302,5319319.02729025,2024/04/29 00:00:00+00,1005,1005,1500 E  FAYETTE ST     ,False,SIMPLE ASSAULT,43.0482510000001,-76.1251275,277
-8476861.99702556,5317007.71748703,2024/03/01 00:00:00+00,1050,1050,100 MARTIN LUTHER KING      W ,False,OFFN AGAINST FAMILY,43.033076067,-76.1489469329999,278
-8476769.7206261,5319449.27024237,2024/04/29 00:00:00+00,800,1146,300 E  WASHINGTON ST     ,False,CRIMINAL MISCHIEF,43.0491060000001,-76.148118,279
,,2023/12/31 00:00:00+00,0,2359,0 UNKNOWN        ,False,OFFN AGAINST FAMILY,,,280
-8472013.97342295,5322768.50810305,2024/03/01 00:00:00+00,1415,1415,200 N  MIDLER AVE    ,False,SIMPLE ASSAULT,43.070891628,-76.1053963959999,281
-8476769.7206261,5319449.27024237,2024/04/29 00:00:00+00,1400,1800,300 E  WASHINGTON ST     ,False,CRIMINAL MISCHIEF,43.0491060000001,-76.148118,282
-8480026.47196021,5319191.88678552,2024/03/01 00:00:00+00,1502,1502,100 NELSON ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0474163550001,-76.177373895,283
-8475439.97669197,5321974.53937738,2024/03/01 00:00:00+00,1427,1427,1000 OAK ST     ,False,ALL OTHER OFFENSES,43.0656811640001,-76.136172707,284
-8478170.76113187,5314917.40232389,2024/03/01 00:00:00+00,1955,1955,800 W  BRIGHTON AVE    ,True,CRIMINAL MISCHIEF,43.019348845,-76.160703761,285
-8476946.05069952,5320895.77455066,2024/04/29 00:00:00+00,2351,2351,400 BUTTERNUT ST     ,False,ALL OTHER OFFENSES,43.0586010000001,-76.1497019999999,286
-8475885.40894396,5312805.05741224,2024/03/01 00:00:00+00,2135,2135,300 E  GLEN AVE    ,True,CRIMINAL MISCHIEF,43.005473834,-76.140174093,287
-8480274.78188429,5316977.7057672,2024/04/30 00:00:00+00,4,4,1500 BELLEVUE AVE    ,False,OFFN AGAINST FAMILY,43.032879,-76.179604501,288
-8477597.28497143,5319722.50056825,2024/03/01 00:00:00+00,1830,2230,100 FRANKLIN PARK DR     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0508996240001,-76.155552137,289
-8477199.52529138,5318437.53587528,2024/04/30 00:00:00+00,23,23,600 S  SALINA ST     ,True,CRIMINAL MISCHIEF,43.0424640000001,-76.151979001,290
-8472309.60782292,5319198.47176647,2024/03/01 00:00:00+00,2148,2148,100 NIVEN ST     ,False,SIMPLE ASSAULT,43.0474595840001,-76.108052125,291
-8474970.0906648,5320400.34514516,2024/03/01 00:00:00+00,2355,2355,200 DELHI ST     ,False,SIMPLE ASSAULT,43.055349117,-76.131951649,292
-8476295.8335538,5321322.22757172,2024/04/30 00:00:00+00,121,121,300 S  ALVORD ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0614,-76.143861,293
-8478199.23821609,5315847.70527502,2024/03/02 00:00:00+00,215,220,100 PARKSIDE AVE    ,False,SIMPLE ASSAULT,43.025458578,-76.1609595749999,294
-8480678.03662837,5319990.82619624,2024/04/30 00:00:00+00,838,838,1800 W  FAYETTE ST     ,False,OFFN AGAINST FAMILY,43.0526610000001,-76.183227,295
-8478838.5933625,5314423.20902056,2024/04/27 00:00:00+00,2230,600,300 HUTCHINSON AVE    ,False,CRIMINAL MISCHIEF,43.016103,-76.166703,296
-8477249.61895092,5319600.08013928,2024/04/29 00:00:00+00,100,130,100 S  SALINA ST     ,False,OFFN AGAINST FAMILY,43.0500960000001,-76.152429,297
-8476707.42635038,5319200.73520718,2024/02/08 00:00:00+00,1500,1600,500 S  STATE ST     ,False,OFFN AGAINST FAMILY,43.0474744430001,-76.147558401,298
-8474145.42552429,5314587.9557432,2024/03/02 00:00:00+00,441,441,300 ROE AVE    ,True,CRIMINAL MISCHIEF,43.01718507,-76.1245435559999,299
-8477464.16422629,5313449.5867995,2024/03/02 00:00:00+00,800,808,200 LOOMIS AVE    ,False,OFFN AGAINST FAMILY,43.00970778,-76.154356293,300
-8479620.05618786,5322321.931704,2024/04/30 00:00:00+00,1118,1230,1 DESTINY USA DR,False,CRIMINAL MISCHIEF,43.067961,-76.1737229999999,301
-8477382.0499605,5318739.12727371,2024/03/02 00:00:00+00,802,802,100 DICKERSON ST     ,False,OFFN AGAINST FAMILY,43.044444012,-76.153618648,302
-8473510.29873742,5319566.41809293,2024/03/02 00:00:00+00,806,806,1800 ERIE BLVD E ,False,CRIMINAL MISCHIEF,43.0498750250001,-76.118838115,303
-8479620.05618786,5322321.931704,2024/04/30 00:00:00+00,1416,1416,1 DESTINY USA DR,False,OFFN AGAINST FAMILY,43.067961,-76.1737229999999,304
-8480340.75326544,5319980.51105203,2024/03/02 00:00:00+00,1438,1438,100 STATE FAIR BLVD   ,False,SIMPLE ASSAULT,43.0525932890001,-76.180197132,305
-8475703.22424456,5323423.23857763,2024/04/30 00:00:00+00,1623,1623,500 WADSWORTH ST     ,False,OFFN AGAINST FAMILY,43.075188,-76.1385375,306
-8475860.93145772,5320915.31859342,2024/03/02 00:00:00+00,1516,1516,100 HIGHLAND AVE    ,False,SIMPLE ASSAULT,43.058729279,-76.1399542079999,307
-8476023.3848887,5315948.27685296,2024/03/02 00:00:00+00,1844,1844,500 GARFIELD AVE    ,False,SIMPLE ASSAULT,43.0261190420001,-76.141413552,308
-8476278.80167171,5321571.80074955,2024/04/29 00:00:00+00,2000,2030,900 BUTTERNUT ST     ,True,CRIMINAL MISCHIEF,43.0630380000001,-76.1437079999999,309
-8474488.08339224,5319122.63684231,2024/03/02 00:00:00+00,1651,1651,1500 E  GENESEE ST     ,False,OFFN AGAINST FAMILY,43.0469617420001,-76.127621704,310
-8476436.0961122,5320402.15549077,2024/04/30 00:00:00+00,1827,1827,500 N  MCBRIDE ST     ,False,OFFN AGAINST FAMILY,43.0553610000001,-76.145121,311
-8481746.59264313,5320859.43979451,2024/03/02 00:00:00+00,1947,1947,900 EMERSON AVE    ,False,SIMPLE ASSAULT,43.0583625130001,-76.1928260019999,312
